"Fire.Year","District","Unit","Fire.Number","Fire.Name","Legal","Latitude","Longitude","Fuel.Model","County","Report.Date","General.Cause","ODF.Acres","Total.Acres"
2013,"71†-†Southwest","Grants Pass",9,"W. Evans Crk Rd 8170","T35S R4W S9 SWSW","42∞32'11""","-123∞11'17""","K","Jackson","7/3/2013 16:30","Debris Burning",0.25,0.25
2013,"71†-†Southwest","Grants Pass",10,"Crystal Drive 120","T37S R5W S28 NESE","42∞19'18""","-123∞17'24""","A","Josephine","7/4/2013 3:34","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Grants Pass",11,"Stratton Creek","T34S R7W S27 SENW","42∞35'17""","-123∞31'0""","H","Josephine","7/4/2013 14:35","Equipment Use",154,154
2013,"71†-†Southwest","Medford",12,"Avalon Terrace (373)","T36S R1W S2 SWNW","42∞28'19""","-122∞47'34""","A","Jackson","7/4/2013 19:43","Miscellaneous",0.1,0.1
2013,"71†-†Southwest","Grants Pass",14,"Old Hwy 99 221","T33S R6W S22 NWNE","42∞41'36""","-123∞23'43""","A","Josephine","7/4/2013 18:49","Juveniles",2,2
2013,"71†-†Southwest","Medford",16,"Hull Rd (2200)","T38S R2W S2 SWNW","42∞17'48""","-122∞54'39""","A","Jackson","7/4/2013 21:55","Miscellaneous",0.1,0.1
2013,"71†-†Southwest","Medford",19,"Gold Hill Sports Park","T36S R3W S15 NESW","42∞26'16""","-123∞2'39""","A","Jackson","7/4/2013 23:18","Miscellaneous",0.01,0.01
2013,"71†-†Southwest","Grants Pass",19,"Hayes Hill","T37S R7W S20 NWNW","42∞20'30""","-123∞33'40""","J","Josephine","7/4/2013 23:53","Arson",5.2,5.2
2013,"71†-†Southwest","Grants Pass",21,"Sunset Ln 1710","T36S R5W S9 SWNW","42∞27'29""","-123∞18'18""","A","Josephine","7/5/2013 16:41","Miscellaneous",0.01,0.01
2013,"71†-†Southwest","Medford",22,"MP 6 Hwy 140","T36S R1E S18 SENW","42∞26'27""","-122∞45'8""","A","Jackson","7/5/2013 19:19","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",23,"Emigrant Creek","T40S R2E S11 SWNE","42∞6'25""","-122∞33'4""","C","Jackson","7/6/2013 6:00","Recreationist",0.01,0.01
2013,"71†-†Southwest","Grants Pass",26,"Upper Powell Creek","T38S R5W S7 SWSE","42∞16'37""","-123∞20'14""","H","Josephine","7/7/2013 19:39","Miscellaneous",0.6,0.6
2013,"71†-†Southwest","Medford",27,"I-5 MP 6","T40S R2E S17 NESE","42∞5'19""","-122∞36'11""","X","Jackson","7/8/2013 14:20","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Grants Pass",27,"Pomeroy Dam","T39S R8W S20 NESE","42∞9'44""","-123∞39'54""","R","Josephine","7/7/2013 20:42","Miscellaneous",0.01,0.01
2013,"71†-†Southwest","Medford",29,"Linn Rd 1375","T36S R1W S5 SENE","42∞28'9""","-122∞50'17""","A","Jackson","7/9/2013 10:44","Equipment Use",2.25,2.25
2013,"71†-†Southwest","Medford",31,"Griffin Creek Rd (8022)","T38S R1W S19 SWNW","42∞15'5""","-122∞52'20""","X","Jackson","7/9/2013 12:10","Debris Burning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",35,"I-5 MP 50 NB","T36S R4W S20 NWSE","42∞25'27""","-123∞11'56""","A","Jackson","7/7/2013 11:00","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Grants Pass",36,"I-5 MP 52 NB","T36S R4W S19 NWSW","42∞25'24""","-123∞13'37""","A","Jackson","7/7/2013 11:50","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",37,"Alice In Wonderland","T39S R1E S16 SWSE","42∞10'16""","-122∞42'19""","C","Jackson","7/12/2013 10:05","Recreationist",0.01,0.01
2013,"71†-†Southwest","Grants Pass",37,"I-5 MP 52 NB #2","T36S R4W S19 NWSW","42∞25'24""","-123∞13'37""","A","Jackson","7/7/2013 11:50","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",38,"Tioga Way (4280)","T36S R2W S32 SWNW","42∞24'0""","-122∞58'12""","A","Jackson","7/12/2013 23:30","Smoking",0.01,0.01
2013,"71†-†Southwest","Grants Pass",40,"Quartz Creek","T34S R7W S36 NWSE","42∞34'16""","-123∞28'21""","H","Josephine","7/11/2013 17:00","Arson",0.4,0.4
2013,"71†-†Southwest","Medford",42,"Ragsdale Rd (836)","T34S R1W S4 NESE","42∞38'27""","-122∞49'11""","X","Jackson","7/14/2013 15:33","Miscellaneous",0.1,0.1
2013,"71†-†Southwest","Grants Pass",45,"East Fork Road 159","T35S R6W S15 SWSW","42∞31'15""","-123∞24'21""","A","Josephine","7/13/2013 19:50","Juveniles",0.25,0.25
2013,"71†-†Southwest","Medford",50,"Applegate St (720)","T37S R2W S32 SWNW","42∞18'35""","-122∞58'24""","X","Jackson","7/16/2013 2:32","Miscellaneous",0.1,0.1
2013,"71†-†Southwest","Grants Pass",50,"I-5 MP 75","T33S R6W S22 SWNE","42∞42'25""","-123∞23'38""","F","Josephine","7/14/2013 11:15","Equipment Use",0.25,0.25
2013,"71†-†Southwest","Medford",51,"Oregon Bell Mine","T38S R3W S8 NENE","42∞17'6""","-123∞4'36""","C","Jackson","7/16/2013 13:12","Equipment Use",0.75,0.75
2013,"71†-†Southwest","Grants Pass",52,"Lower River Rd 8131","T36S R6W S18 NWNW","42∞26'42""","-123∞27'43""","L","Josephine","7/14/2013 14:42","Miscellaneous",0.01,0.01
2013,"71†-†Southwest","Medford",53,"Mill Crk 1131(PP-061803)","T33S R3E S6 NWNW","42∞44'0""","-122∞31'5""","A","Jackson","7/16/2013 19:05","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",57,"Kershaw Rd (7466)","T36S R1W S22 NWSE","42∞25'31""","-122∞48'21""","A","Jackson","7/17/2013 14:24","Miscellaneous",5.5,5.5
2013,"71†-†Southwest","Medford",58,"Grizzly Praire","T38S R3E S13 SESW","42∞15'32""","-122∞25'7""","C","Jackson","7/18/2013 8:30","Recreationist",0.01,0.01
2013,"71†-†Southwest","Grants Pass",60,"Merlin Road 700","T35S R6W S21 SWNE","42∞30'55""","-123∞24'52""","A","Josephine","7/16/2013 2:40","Miscellaneous",0.01,0.01
2013,"71†-†Southwest","Grants Pass",61,"Hoerster Ln 15380","T35S R4W S2 NWSW","42∞33'20""","-123∞9'3""","A","Jackson","7/16/2013 15:15","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Grants Pass",62,"West Side Rd 6020","T39S R8W S32 NWSW","42∞7'53""","-123∞40'51""","L","Josephine","7/17/2013 13:00","Debris Burning",0.25,0.25
2013,"71†-†Southwest","Grants Pass",67,"Walker Prairie","T32S R9W S3 SWSW","42∞48'46""","-123∞45'5""","A","Douglas","7/18/2013 14:17","Arson",0.01,0.01
2013,"71†-†Southwest","Grants Pass",68,"Brookside Blvd","T35S R6W S26 SENW","42∞30'1""","-123∞22'49""","H","Josephine","7/18/2013 14:28","Equipment Use",31.6,31.6
2013,"71†-†Southwest","Grants Pass",71,"Merlin Rd.","T35S R6W S21 NWSE","42∞30'41""","-123∞24'44""","A","Josephine","7/18/2013 17:04","Equipment Use",0.5,0.5
2013,"71†-†Southwest","Grants Pass",72,"Walker Prairie #2","T32S R9W S3 SWSW","42∞48'46""","-123∞45'7""","A","Douglas","7/18/2013 14:17","Arson",0.01,0.01
2013,"71†-†Southwest","Grants Pass",73,"Brimstone 508","T34S R6W S7 SESE","42∞37'29""","-123∞26'46""","A","Josephine","7/19/2013 18:24","Arson",0.1,0.1
2013,"71†-†Southwest","Grants Pass",74,"Redwood Hwy 26568","T39S R8W S21 NWSE","42∞9'42""","-123∞39'5""","A","Josephine","7/19/2013 1:35","Smoking",0.5,0.5
2013,"71†-†Southwest","Grants Pass",76,"Pacifica","T38S R5W S14 NENW","42∞16'17""","-123∞15'43""","A","Josephine","7/19/2013 14:16","Miscellaneous",252,252
2013,"71†-†Southwest","Grants Pass",78,"Shan Creek","T36S R7W S9 NENE","42∞27'31""","-123∞31'33""","G","Josephine","7/20/2013 5:47","Arson",0.25,0.25
2013,"71†-†Southwest","Grants Pass",81,"Taylor Creek","T35S R8W S13 NENE","42∞32'1""","-123∞35'1""","A","Josephine","7/20/2013 18:30","Arson",3.5,3.5
2013,"71†-†Southwest","Grants Pass",82,"Merlin Rd #2","T35S R6W S27 NWNE","42∞30'9""","-123∞23'39""","A","Josephine","7/20/2013 12:24","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Grants Pass",83,"Merlin Rd #3","T35S R6W S22 SWSW","42∞30'31""","-123∞24'13""","A","Josephine","7/20/2013 12:24","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",85,"Blackwell #1","T36S R2W S20 SESW","42∞25'10""","-122∞58'4""","A","Jackson","7/26/2013 17:07","Arson",0.25,0.25
2013,"71†-†Southwest","Medford",86,"Blackwell #2","T36S R2W S30 NWNE","42∞25'2""","-122∞58'56""","A","Jackson","7/25/2013 17:04","Arson",0.38,0.38
2013,"71†-†Southwest","Grants Pass",86,"Round Prairie 990","T36S R7W S34 SESE","42∞23'23""","-123∞30'21""","A","Josephine","7/20/2013 17:07","Smoking",0.01,0.01
2013,"71†-†Southwest","Medford",87,"Blackwell #3","T36S R3W S23 SENW","42∞25'45""","-123∞1'41""","A","Jackson","7/26/2013 17:07","Arson",1.5,1.5
2013,"71†-†Southwest","Grants Pass",88,"Winona","T35S R5W S16 SWNE","42∞31'45""","-123∞17'51""","L","Josephine","7/21/2013 3:49","Arson",0.01,0.01
2013,"71†-†Southwest","Grants Pass",89,"McMullin Creek","T38S R7W S19 SWNE","42∞14'59""","-123∞34'24""","H","Josephine","7/21/2013 6:35","Smoking",0.25,0.25
2013,"71†-†Southwest","Grants Pass",92,"Hog Creek","T35S R7W S11 SWNW","42∞32'34""","-123∞30'17""","A","Josephine","7/21/2013 16:56","Arson",0.1,0.1
2013,"71†-†Southwest","Grants Pass",93,"Dwight Creek","T41S R9W S11 SWNE","42∞1'8""","-123∞43'39""","A","Josephine","7/21/2013 19:03","Juveniles",0.5,0.5
2013,"71†-†Southwest","Grants Pass",94,"Williams Hwy 5242","T37S R5W S7 NWSE","42∞21'59""","-123∞20'4""","A","Josephine","7/21/2013 19:19","Miscellaneous",0.1,0.1
2013,"71†-†Southwest","Grants Pass",95,"Draper Valley 134","T38S R8W S2 NWSE","42∞17'28""","-123∞36'40""","A","Josephine","7/21/2013 19:44","Debris Burning",0.25,0.25
2013,"71†-†Southwest","Grants Pass",98,"Redwood Hwy 17990","T38S R8W S2 NESW","42∞17'28""","-123∞36'46""","A","Josephine","7/22/2013 0:23","Arson",0.1,0.1
2013,"71†-†Southwest","Grants Pass",101,"Schoolhouse Crk Rd 670","T35S R6W S11 NESW","42∞32'22""","-123∞22'36""","A","Josephine","7/22/2013 15:09","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",110,"Hwy 234 (14714)","T36S R3W S15 NESW","42∞26'23""","-123∞2'44""","C","Jackson","7/29/2013 16:55","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",111,"I-5 MM3 NB","T40S R2E S32 SESE","42∞2'36""","-122∞36'6""","A","Jackson","7/30/2013 0:56","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",112,"Alpine Rd","T37S R1W S1 SESE","42∞22'39""","-122∞45'37""","A","Jackson","7/30/2013 8:08","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Grants Pass",113,"White House Rd 1701","T39S R7W S30 SWSW","42∞8'31""","-123∞34'42""","A","Josephine","7/25/2013 11:11","Equipment Use",0.2,0.2
2013,"71†-†Southwest","Medford",114,"I-5 SB MP43","T36S R3W S20 NWNE","42∞25'57""","-123∞4'55""","A","Jackson","7/30/2013 16:09","Equipment Use",0.25,0.25
2013,"71†-†Southwest","Grants Pass",115,"White School House Rd #2","T39S R7W S30 SESW","42∞8'35""","-123∞34'36""","A","Josephine","7/25/2013 13:12","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",117,"Riley Rd 711 (PP#B 14260","T36S R1W S14 SENW","42∞26'33""","-122∞47'28""","A","Jackson","7/30/2013 20:44","Equipment Use",0.5,0.5
2013,"71†-†Southwest","Grants Pass",119,"Hog Creek #1","T34S R7W S27 SESE","42∞34'57""","-123∞30'27""","H","Josephine","7/26/2013 4:31","Lightning",0.65,0.65
2013,"71†-†Southwest","Grants Pass",120,"Malone Peak","T33S R6W S20 SESW","42∞40'52""","-123∞26'10""","G","Josephine","7/26/2013 7:27","Lightning",4,4
2013,"71†-†Southwest","Grants Pass",121,"Farmers Gulch","T33S R6W S17 SENW","42∞42'16""","-123∞26'19""","H","Josephine","7/26/2013 7:49","Lightning",248.2,248.2
2013,"71†-†Southwest","Grants Pass",122,"Hog Creek #2","T34S R7W S35 NWSW","42∞34'15""","-123∞30'2""","F","Josephine","7/26/2013 5:00","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",123,"McKnabe Creek","T34S R7W S16 NENW","42∞37'19""","-123∞32'7""","H","Josephine","7/26/2013 3:05","Lightning",2.5,2.5
2013,"71†-†Southwest","Grants Pass",124,"Pickett Creek","T35S R7W S32 SENE","42∞29'15""","-123∞32'48""","A","Josephine","7/26/2013 9:01","Lightning",2.75,2.75
2013,"71†-†Southwest","Grants Pass",125,"Crooks Creek","T37S R7W S33 NESE","42∞18'30""","-123∞31'40""","H","Josephine","7/26/2013 6:01","Lightning",3,3
2013,"71†-†Southwest","Grants Pass",126,"Bald Ridge","T33S R9W S6 SENE","42∞44'6""","-123∞48'16""","G","Curry","7/26/2013 8:00","Lightning",0.19,0.19
2013,"71†-†Southwest","Grants Pass",127,"Big Windy #4","T34S R9W S4 SESE","42∞38'22""","-123∞45'34""","H","Josephine","7/26/2013 9:00","Lightning",0.01,0.01
2013,"71†-†Southwest","Grants Pass",128,"Big Windy #21","T34S R9W S21 NESE","42∞36'1""","-123∞45'45""","G","Josephine","7/26/2013 9:00","Lightning",0.01,0.01
2013,"71†-†Southwest","Medford",129,"Hamilton Rd (1176)","T38S R3W S33 SENW","42∞13'20""","-123∞3'48""","A","Jackson","8/3/2013 1:26","Equipment Use",0.4,0.4
2013,"71†-†Southwest","Grants Pass",129,"Kelsey Peak #2","T33S R9W S4 NWNE","42∞44'14""","-123∞46'9""","G","Josephine","7/26/2013 9:00","Lightning",6.5,6.5
2013,"71†-†Southwest","Grants Pass",131,"Kelsey Peak #1","T33S R9W S4 NENE","42∞44'14""","-123∞46'9""","G","Josephine","7/26/2013 8:01","Lightning",1.25,1.25
2013,"71†-†Southwest","Medford",132,"Fish Lake Rd (1710)","T35S R2E S12 SESW","42∞32'8""","-122∞32'12""","X","Jackson","8/4/2013 17:00","Miscellaneous",0.01,0.01
2013,"71†-†Southwest","Grants Pass",132,"Brimstone","T34S R7W S13 SENW","42∞37'3""","-123∞28'41""","H","Josephine","7/26/2013 3:00","Lightning",2298,2298
2013,"71†-†Southwest","Grants Pass",133,"Big Windy","T34S R9W S16 NESE","42∞36'50""","-123∞45'37""","H","Josephine","7/26/2013 9:00","Lightning",26725,26725
2013,"71†-†Southwest","Grants Pass",134,"Mooney Mountain","T37S R7W S28 NENW","42∞19'40""","-123∞32'14""","H","Josephine","7/26/2013 3:00","Lightning",0.21,0.21
2013,"71†-†Southwest","Grants Pass",135,"Hog Creek #3","T35S R7W S3 SENE","42∞33'38""","-123∞30'25""","H","Josephine","7/26/2013 12:17","Lightning",2.5,2.5
2013,"71†-†Southwest","Grants Pass",136,"Big Windy #9","T34S R9W S9 SENW","42∞37'48""","-123∞46'9""","H","Josephine","7/26/2013 3:00","Lightning",0.1,0.1
2013,"71†-†Southwest","Medford",140,"Rocky Flat Complex","T34S R2E S28 NESW","42∞34'53""","-122∞35'27""","C","Jackson","8/7/2013 1:57","Lightning",1,1
2013,"71†-†Southwest","Medford",141,"Red Rock Canyon","T33S R2E S15 SESW","42∞41'35""","-122∞34'21""","K","Jackson","8/7/2013 2:50","Lightning",0.75,0.75
2013,"71†-†Southwest","Grants Pass",141,"Calvert Peak","T33S R9W S30 NWSE","42∞40'18""","-123∞48'20""","H","Curry","7/27/2013 9:11","Lightning",5,5
2013,"71†-†Southwest","Medford",142,"Clarks Creek","T34S R2E S8 NWSE","42∞37'32""","-122∞36'28""","C","Jackson","8/7/2013 4:11","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",142,"Brushy Gulch","T33S R6W S31 SENW","42∞39'33""","-123∞27'19""","C","Josephine","7/26/2013 3:00","Lightning",0.25,0.25
2013,"71†-†Southwest","Medford",143,"Bessie","T32S R3E S36 SENW","42∞44'43""","-122∞24'50""","C","Jackson","8/7/2013 6:39","Lightning",0.25,0.25
2013,"71†-†Southwest","Grants Pass",143,"Cold Springs","T32S R9W S15 SWNE","42∞47'24""","-123∞44'46""","G","Douglas","7/26/2013 16:50","Lightning",4.25,4.25
2013,"71†-†Southwest","Medford",144,"Grouse Ridge","T34S R3E S32 NWSW","42∞34'3""","-122∞29'42""","L","Jackson","8/7/2013 1:57","Lightning",0.01,0.01
2013,"71†-†Southwest","Medford",145,"Dog Creek","T34S R2E S21 SENE","42∞36'10""","-122∞34'56""","C","Jackson","8/7/2013 7:02","Lightning",0.67,0.67
2013,"71†-†Southwest","Medford",146,"Box Springs","T34S R2E S28 NWNW","42∞35'19""","-122∞35'44""","C","Jackson","8/7/2013 7:05","Lightning",0.1,0.1
2013,"71†-†Southwest","Medford",147,"White Point","T32S R3E S30 NWSW","42∞45'19""","-122∞30'58""","A","Jackson","8/7/2013 1:57","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",147,"Big Windy #17","T33S R9W S17 SWNE","42∞42'9""","-123∞47'24""","H","Curry","7/26/2013 17:10","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",148,"Tom East","T34S R7W S12 NESW","42∞37'47""","-123∞28'31""","F","Josephine","7/26/2013 3:00","Lightning",10,10
2013,"71†-†Southwest","Medford",149,"Willits Ridge","T32S R2E S21 SWSW","42∞46'6""","-122∞35'47""","C","Jackson","8/7/2013 8:01","Lightning",0.01,0.01
2013,"71†-†Southwest","Medford",150,"Evergreen Springs","T32S R2E S31 SESE","42∞44'24""","-122∞37'13""","C","Jackson","8/7/2013 8:10","Lightning",0.7,0.7
2013,"71†-†Southwest","Medford",151,"Abbott Prairie","T32S R1E S1 SESE","42∞48'47""","-122∞38'25""","L","Jackson","8/7/2013 1:57","Lightning",0.25,0.25
2013,"71†-†Southwest","Grants Pass",151,"Labrador","T37S R9W S8 NESW","42∞21'50""","-123∞47'20""","H","Josephine","7/26/2013 3:00","Lightning",52.27,2023
2013,"71†-†Southwest","Medford",152,"Abbott Praire #2","T32S R1E S1 SWSW","42∞48'46""","-122∞39'14""","L","Jackson","8/7/2013 1:57","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",153,"Wilson Lane 291","T34S R6W S34 SESE","42∞34'0""","-123∞23'23""","A","Josephine","7/27/2013 7:02","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",154,"Alco Rock","T32S R1E S19 SESW","42∞46'2""","-122∞44'46""","J","Jackson","8/7/2013 8:29","Lightning",0.25,0.25
2013,"71†-†Southwest","Grants Pass",154,"Newt Gulch Rd 210","T37S R7W S9 NWSE","42∞21'57""","-123∞31'58""","A","Josephine","7/27/2013 10:00","Juveniles",0.01,0.01
2013,"71†-†Southwest","Medford",155,"Blue Gulch","T33S R1E S23 NESW","42∞41'2""","-122∞40'8""","L","Jackson","8/7/2013 9:34","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",155,"Camp Joy 2525","T35S R6W S26 SWSW","42∞29'31""","-123∞23'7""","A","Josephine","7/27/2013 19:22","Miscellaneous",0.1,0.1
2013,"71†-†Southwest","Medford",156,"Sugar Pine Flat","T34S R2E S19 SENE","42∞36'5""","-122∞37'18""","L","Jackson","8/7/2013 9:40","Lightning",0.5,0.5
2013,"71†-†Southwest","Grants Pass",156,"White School House Rd #3","T39S R7W S30 NWSW","42∞8'47""","-123∞34'52""","A","Josephine","7/27/2013 20:05","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",157,"Olson Mtn","T33S R2E S35 NWSE","42∞39'14""","-122∞32'54""","C","Jackson","8/7/2013 17:12","Lightning",0.01,0.01
2013,"71†-†Southwest","Medford",158,"Blue Goose Springs","T33S R3E S29 NWNE","42∞40'32""","-122∞29'13""","L","Jackson","8/8/2013 11:00","Lightning",0.1,0.1
2013,"71†-†Southwest","Grants Pass",158,"Waldo Road","T40S R8W S27 SWNW","42∞3'37""","-123∞38'20""","H","Josephine","7/28/2013 2:10","Arson",0.1,0.1
2013,"71†-†Southwest","Medford",160,"Persist","T32S R2E S29 NESW","42∞45'29""","-122∞36'36""","L","Jackson","8/8/2013 17:15","Lightning",0.2,0.2
2013,"71†-†Southwest","Grants Pass",160,"White School House Rd #4","T39S R7W S30 NESW","42∞8'38""","-123∞34'30""","A","Josephine","7/26/2013 11:29","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Medford",161,"Fawn Butte","T33S R1E S1 SESW","42∞43'24""","-122∞39'3""","C","Jackson","8/8/2013 16:48","Lightning",0.6,0.6
2013,"71†-†Southwest","Grants Pass",161,"Jump Off Joe 2831","T34S R5W S32 SWSE","42∞33'56""","-123∞19'2""","A","Josephine","7/28/2013 10:57","Smoking",1,1
2013,"71†-†Southwest","Medford",162,"Hafer Flat","T35S R3E S18 SWNE","42∞31'41""","-122∞30'28""","C","Jackson","8/8/2013 17:45","Lightning",1,1
2013,"71†-†Southwest","Medford",163,"Indian Creek Rd (2450)","T34S R1W S15 SESW","42∞36'33""","-122∞48'34""","F","Jackson","8/8/2013 18:23","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",164,"Hwy 62 (23125)","T34S R1W S10 NENW","42∞37'58""","-122∞48'36""","F","Jackson","8/8/2013 19:03","Equipment Use",0.1,0.1
2013,"71†-†Southwest","Grants Pass",165,"Taylor Creek 600","T35S R7W S7 NENW","42∞32'57""","-123∞34'32""","H","Josephine","7/26/2013 3:15","Lightning",0.01,0.01
2013,"71†-†Southwest","Medford",166,"Bessie #2","T32S R3E S36 SENW","42∞44'43""","-122∞24'50""","C","Jackson","8/9/2013 8:03","Lightning",0.5,0.5
2013,"71†-†Southwest","Grants Pass",166,"White School House Rd #5","T39S R7W S30 SWSW","42∞8'34""","-123∞34'50""","A","Josephine","7/27/2013 4:56","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",167,"Maple Gulch","T34S R3W S22 SWSE","42∞35'45""","-123∞2'30""","C","Jackson","8/9/2013 12:54","Equipment Use",0.27,0.27
2013,"71†-†Southwest","Grants Pass",167,"I-5 SB MP 55","T36S R5W S16 NESE","42∞26'16""","-123∞17'23""","A","Josephine","7/30/2013 10:35","Equipment Use",0.01,0.01
2013,"71†-†Southwest","Medford",168,"Bitter Lick Creek","T32S R1E S12 SESW","42∞47'51""","-122∞38'57""","K","Jackson","8/9/2013 13:41","Lightning",0.25,0.25
2013,"71†-†Southwest","Medford",170,"Lost Creek","T33S R2E S31 SWNE","42∞39'34""","-122∞37'27""","L","Jackson","8/9/2013 16:46","Lightning",0.01,0.01
2013,"71†-†Southwest","Medford",172,"Beach Park","T36S R3W S22 NENW","42∞25'51""","-123∞2'45""","L","Jackson","8/9/2013 0:46","Arson",0.01,0.01
2013,"71†-†Southwest","Medford",173,"Dry Creek Complex","T34S R2W S36 SWSE","42∞33'54""","-122∞52'59""","C","Jackson","8/10/2013 7:48","Lightning",0.01,0.01
